graph,workload,backend,speedup,repeat,node_count,node,elapsed_seconds,metric,value,unit
throughput,GAIA,3FS,1,1,,,10,l2_read_gb_per_second,0.474825065464,GB/s
throughput,GAIA,3FS,1,1,,,10,l2_write_gb_per_second,0.24263493821,GB/s
throughput,GAIA,3FS,1,1,,,15,l2_read_gb_per_second,0.466100194855,GB/s
throughput,GAIA,3FS,1,1,,,15,l2_write_gb_per_second,0.251472690299,GB/s
throughput,GAIA,3FS,1,1,,,20,l2_read_gb_per_second,0.465859972861,GB/s
throughput,GAIA,3FS,1,1,,,20,l2_write_gb_per_second,0.328044909848,GB/s
throughput,GAIA,3FS,1,1,,,25,l2_read_gb_per_second,0.464076967974,GB/s
throughput,GAIA,3FS,1,1,,,25,l2_write_gb_per_second,0.309813700293,GB/s
throughput,GAIA,3FS,1,1,,,30,l2_read_gb_per_second,0.633984933365,GB/s
throughput,GAIA,3FS,1,1,,,30,l2_write_gb_per_second,0.348368049217,GB/s
throughput,GAIA,3FS,1,1,,,35,l2_read_gb_per_second,0.69071158149,GB/s
throughput,GAIA,3FS,1,1,,,35,l2_write_gb_per_second,0.396518535467,GB/s
throughput,GAIA,3FS,1,1,,,40,l2_read_gb_per_second,0.77885061882,GB/s
throughput,GAIA,3FS,1,1,,,40,l2_write_gb_per_second,0.463132918452,GB/s
throughput,GAIA,3FS,1,1,,,45,l2_read_gb_per_second,0.691077008652,GB/s
throughput,GAIA,3FS,1,1,,,45,l2_write_gb_per_second,0.463694980051,GB/s
throughput,GAIA,3FS,1,1,,,50,l2_read_gb_per_second,0.689002658897,GB/s
throughput,GAIA,3FS,1,1,,,50,l2_write_gb_per_second,0.445019196123,GB/s
throughput,GAIA,3FS,1,1,,,55,l2_read_gb_per_second,0.68436716042,GB/s
throughput,GAIA,3FS,1,1,,,55,l2_write_gb_per_second,0.462894043983,GB/s
throughput,GAIA,3FS,1,1,,,60,l2_read_gb_per_second,0.659435370029,GB/s
throughput,GAIA,3FS,1,1,,,60,l2_write_gb_per_second,0.482237412742,GB/s
throughput,GAIA,3FS,1,1,,,65,l2_read_gb_per_second,0.503699548034,GB/s
throughput,GAIA,3FS,1,1,,,65,l2_write_gb_per_second,0.472052606138,GB/s
throughput,GAIA,3FS,1,1,,,70,l2_read_gb_per_second,0.522131135971,GB/s
throughput,GAIA,3FS,1,1,,,70,l2_write_gb_per_second,0.420673918769,GB/s
throughput,GAIA,3FS,1,1,,,75,l2_read_gb_per_second,0.415972145559,GB/s
throughput,GAIA,3FS,1,1,,,75,l2_write_gb_per_second,0.477487530939,GB/s
throughput,GAIA,3FS,1,1,,,80,l2_read_gb_per_second,0.408531803773,GB/s
throughput,GAIA,3FS,1,1,,,80,l2_write_gb_per_second,0.453035069517,GB/s
throughput,GAIA,3FS,1,1,,,85,l2_read_gb_per_second,0.366980639675,GB/s
throughput,GAIA,3FS,1,1,,,85,l2_write_gb_per_second,0.439069539159,GB/s
throughput,GAIA,3FS,1,1,,,90,l2_read_gb_per_second,0.455925659508,GB/s
throughput,GAIA,3FS,1,1,,,90,l2_write_gb_per_second,0.429045743131,GB/s
throughput,GAIA,3FS,1,1,,,95,l2_read_gb_per_second,0.52833501774,GB/s
throughput,GAIA,3FS,1,1,,,95,l2_write_gb_per_second,0.416161593284,GB/s
throughput,GAIA,3FS,1,1,,,100,l2_read_gb_per_second,0.627384849853,GB/s
throughput,GAIA,3FS,1,1,,,100,l2_write_gb_per_second,0.373107072051,GB/s
throughput,GAIA,3FS,1,1,,,105,l2_read_gb_per_second,0.64712993153,GB/s
throughput,GAIA,3FS,1,1,,,105,l2_write_gb_per_second,0.349808045069,GB/s
throughput,GAIA,3FS,1,1,,,110,l2_read_gb_per_second,0.67394569219,GB/s
throughput,GAIA,3FS,1,1,,,110,l2_write_gb_per_second,0.362960348726,GB/s
throughput,GAIA,3FS,1,1,,,115,l2_read_gb_per_second,0.628547068105,GB/s
throughput,GAIA,3FS,1,1,,,115,l2_write_gb_per_second,0.435090177549,GB/s
throughput,GAIA,3FS,1,1,,,120,l2_read_gb_per_second,0.604530102946,GB/s
throughput,GAIA,3FS,1,1,,,120,l2_write_gb_per_second,0.401130188763,GB/s
throughput,GAIA,3FS,1,2,,,0,l2_read_gb_per_second,0.574284442286,GB/s
throughput,GAIA,3FS,1,2,,,0,l2_write_gb_per_second,0.395819901998,GB/s
throughput,GAIA,3FS,1,2,,,5,l2_read_gb_per_second,0.589763150207,GB/s
throughput,GAIA,3FS,1,2,,,5,l2_write_gb_per_second,0.3468584347,GB/s
throughput,GAIA,3FS,1,2,,,10,l2_read_gb_per_second,0.571317336988,GB/s
throughput,GAIA,3FS,1,2,,,10,l2_write_gb_per_second,0.273368195244,GB/s
throughput,GAIA,3FS,1,2,,,15,l2_read_gb_per_second,0.423482086152,GB/s
throughput,GAIA,3FS,1,2,,,15,l2_write_gb_per_second,0.239158251244,GB/s
throughput,GAIA,3FS,1,2,,,20,l2_read_gb_per_second,0.455009802711,GB/s
throughput,GAIA,3FS,1,2,,,20,l2_write_gb_per_second,0.239500488541,GB/s
throughput,GAIA,3FS,1,2,,,25,l2_read_gb_per_second,0.570893838598,GB/s
throughput,GAIA,3FS,1,2,,,25,l2_write_gb_per_second,0.355376145668,GB/s
throughput,GAIA,3FS,1,2,,,30,l2_read_gb_per_second,0.630158057263,GB/s
throughput,GAIA,3FS,1,2,,,30,l2_write_gb_per_second,0.407677347931,GB/s
throughput,GAIA,3FS,1,2,,,35,l2_read_gb_per_second,0.713536278315,GB/s
throughput,GAIA,3FS,1,2,,,35,l2_write_gb_per_second,0.411748072112,GB/s
throughput,GAIA,3FS,1,2,,,40,l2_read_gb_per_second,0.748130634554,GB/s
throughput,GAIA,3FS,1,2,,,40,l2_write_gb_per_second,0.47579084425,GB/s
throughput,GAIA,3FS,1,2,,,45,l2_read_gb_per_second,0.758411400607,GB/s
throughput,GAIA,3FS,1,2,,,45,l2_write_gb_per_second,0.463101263836,GB/s
throughput,GAIA,3FS,1,2,,,50,l2_read_gb_per_second,0.642030575877,GB/s
throughput,GAIA,3FS,1,2,,,50,l2_write_gb_per_second,0.492173176784,GB/s
throughput,GAIA,3FS,1,2,,,55,l2_read_gb_per_second,0.71107510078,GB/s
throughput,GAIA,3FS,1,2,,,55,l2_write_gb_per_second,0.441351986021,GB/s
throughput,GAIA,3FS,1,2,,,60,l2_read_gb_per_second,0.611273757756,GB/s
throughput,GAIA,3FS,1,2,,,60,l2_write_gb_per_second,0.526992078888,GB/s
throughput,GAIA,3FS,1,2,,,65,l2_read_gb_per_second,0.550350125622,GB/s
throughput,GAIA,3FS,1,2,,,65,l2_write_gb_per_second,0.497907224221,GB/s
throughput,GAIA,3FS,1,2,,,70,l2_read_gb_per_second,0.440609002983,GB/s
throughput,GAIA,3FS,1,2,,,70,l2_write_gb_per_second,0.514795739568,GB/s
throughput,GAIA,3FS,1,2,,,75,l2_read_gb_per_second,0.36814635033,GB/s
throughput,GAIA,3FS,1,2,,,75,l2_write_gb_per_second,0.536720061026,GB/s
throughput,GAIA,3FS,1,2,,,80,l2_read_gb_per_second,0.423836091972,GB/s
throughput,GAIA,3FS,1,2,,,80,l2_write_gb_per_second,0.517050070801,GB/s
throughput,GAIA,3FS,1,2,,,85,l2_read_gb_per_second,0.490853296809,GB/s
throughput,GAIA,3FS,1,2,,,85,l2_write_gb_per_second,0.401865862996,GB/s
throughput,GAIA,3FS,1,2,,,90,l2_read_gb_per_second,0.490340014916,GB/s
throughput,GAIA,3FS,1,2,,,90,l2_write_gb_per_second,0.434000273774,GB/s
throughput,GAIA,3FS,1,2,,,95,l2_read_gb_per_second,0.541622293052,GB/s
throughput,GAIA,3FS,1,2,,,95,l2_write_gb_per_second,0.421266106086,GB/s
throughput,GAIA,3FS,1,2,,,100,l2_read_gb_per_second,0.593916389832,GB/s
throughput,GAIA,3FS,1,2,,,100,l2_write_gb_per_second,0.394213229246,GB/s
throughput,GAIA,3FS,1,2,,,105,l2_read_gb_per_second,0.639620742128,GB/s
throughput,GAIA,3FS,1,2,,,105,l2_write_gb_per_second,0.38933355644,GB/s
throughput,GAIA,3FS,1,2,,,110,l2_read_gb_per_second,0.669601511225,GB/s
throughput,GAIA,3FS,1,2,,,110,l2_write_gb_per_second,0.359085518177,GB/s
throughput,GAIA,3FS,1,2,,,115,l2_read_gb_per_second,0.661433234255,GB/s
throughput,GAIA,3FS,1,2,,,115,l2_write_gb_per_second,0.434782687088,GB/s
throughput,GAIA,3FS,1,2,,,120,l2_read_gb_per_second,0.636330687926,GB/s
throughput,GAIA,3FS,1,2,,,120,l2_write_gb_per_second,0.405007431932,GB/s
throughput,GAIA,3FS,1,3,,,0,l2_read_gb_per_second,0.571632109167,GB/s
throughput,GAIA,3FS,1,3,,,0,l2_write_gb_per_second,0.420371209502,GB/s
throughput,GAIA,3FS,1,3,,,5,l2_read_gb_per_second,0.573551598863,GB/s
throughput,GAIA,3FS,1,3,,,5,l2_write_gb_per_second,0.384323354251,GB/s
throughput,GAIA,3FS,1,3,,,10,l2_read_gb_per_second,0.492368311567,GB/s
throughput,GAIA,3FS,1,3,,,10,l2_write_gb_per_second,0.257117990857,GB/s
throughput,GAIA,3FS,1,3,,,15,l2_read_gb_per_second,0.450202592659,GB/s
throughput,GAIA,3FS,1,3,,,15,l2_write_gb_per_second,0.228776396793,GB/s
throughput,GAIA,3FS,1,3,,,20,l2_read_gb_per_second,0.410823788597,GB/s
throughput,GAIA,3FS,1,3,,,20,l2_write_gb_per_second,0.244596110016,GB/s
throughput,GAIA,3FS,1,3,,,25,l2_read_gb_per_second,0.470258259866,GB/s
throughput,GAIA,3FS,1,3,,,25,l2_write_gb_per_second,0.274226186265,GB/s
throughput,GAIA,3FS,1,3,,,30,l2_read_gb_per_second,0.626486357541,GB/s
throughput,GAIA,3FS,1,3,,,30,l2_write_gb_per_second,0.409460247658,GB/s
throughput,GAIA,3FS,1,3,,,35,l2_read_gb_per_second,0.730582176223,GB/s
throughput,GAIA,3FS,1,3,,,35,l2_write_gb_per_second,0.42762504841,GB/s
throughput,GAIA,3FS,1,3,,,40,l2_read_gb_per_second,0.793827820572,GB/s
throughput,GAIA,3FS,1,3,,,40,l2_write_gb_per_second,0.468359764243,GB/s
throughput,GAIA,3FS,1,3,,,45,l2_read_gb_per_second,0.795297538272,GB/s
throughput,GAIA,3FS,1,3,,,45,l2_write_gb_per_second,0.52898607629,GB/s
throughput,GAIA,3FS,1,3,,,50,l2_read_gb_per_second,0.740524352406,GB/s
throughput,GAIA,3FS,1,3,,,50,l2_write_gb_per_second,0.492489063755,GB/s
throughput,GAIA,3FS,1,3,,,55,l2_read_gb_per_second,0.716811056986,GB/s
throughput,GAIA,3FS,1,3,,,55,l2_write_gb_per_second,0.505616441677,GB/s
throughput,GAIA,3FS,1,3,,,60,l2_read_gb_per_second,0.644555381237,GB/s
throughput,GAIA,3FS,1,3,,,60,l2_write_gb_per_second,0.462952521571,GB/s
throughput,GAIA,3FS,1,3,,,65,l2_read_gb_per_second,0.590376360667,GB/s
throughput,GAIA,3FS,1,3,,,65,l2_write_gb_per_second,0.486762279924,GB/s
throughput,GAIA,3FS,1,3,,,70,l2_read_gb_per_second,0.467436594425,GB/s
throughput,GAIA,3FS,1,3,,,70,l2_write_gb_per_second,0.495522466955,GB/s
throughput,GAIA,3FS,1,3,,,75,l2_read_gb_per_second,0.427912451205,GB/s
throughput,GAIA,3FS,1,3,,,75,l2_write_gb_per_second,0.531461979567,GB/s
throughput,GAIA,3FS,1,3,,,80,l2_read_gb_per_second,0.341204552605,GB/s
throughput,GAIA,3FS,1,3,,,80,l2_write_gb_per_second,0.495962942706,GB/s
throughput,GAIA,3FS,1,3,,,85,l2_read_gb_per_second,0.434157431225,GB/s
throughput,GAIA,3FS,1,3,,,85,l2_write_gb_per_second,0.439288787534,GB/s
throughput,GAIA,3FS,1,3,,,90,l2_read_gb_per_second,0.491483028319,GB/s
throughput,GAIA,3FS,1,3,,,90,l2_write_gb_per_second,0.450004771765,GB/s
throughput,GAIA,3FS,1,3,,,95,l2_read_gb_per_second,0.540837568148,GB/s
throughput,GAIA,3FS,1,3,,,95,l2_write_gb_per_second,0.411038854219,GB/s
throughput,GAIA,3FS,1,3,,,100,l2_read_gb_per_second,0.64757249,GB/s
throughput,GAIA,3FS,1,3,,,100,l2_write_gb_per_second,0.409893600917,GB/s
throughput,GAIA,3FS,1,3,,,105,l2_read_gb_per_second,0.71571217953,GB/s
throughput,GAIA,3FS,1,3,,,105,l2_write_gb_per_second,0.35473110289,GB/s
throughput,GAIA,3FS,1,3,,,110,l2_read_gb_per_second,0.679536109675,GB/s
throughput,GAIA,3FS,1,3,,,110,l2_write_gb_per_second,0.394763159622,GB/s
throughput,GAIA,3FS,1,3,,,115,l2_read_gb_per_second,0.676357092204,GB/s
throughput,GAIA,3FS,1,3,,,115,l2_write_gb_per_second,0.396310540122,GB/s
throughput,GAIA,3FS,1,3,,,120,l2_read_gb_per_second,0.597442384002,GB/s
throughput,GAIA,3FS,1,3,,,120,l2_write_gb_per_second,0.448727712798,GB/s
throughput,GAIA,fs-native,1,1,,,0,l2_read_gb_per_second,0.435916351162,GB/s
throughput,GAIA,fs-native,1,1,,,0,l2_write_gb_per_second,0.277812971272,GB/s
throughput,GAIA,fs-native,1,1,,,5,l2_read_gb_per_second,0.404015498671,GB/s
throughput,GAIA,fs-native,1,1,,,5,l2_write_gb_per_second,0.24560150438,GB/s
throughput,GAIA,fs-native,1,1,,,10,l2_read_gb_per_second,0.371698210397,GB/s
throughput,GAIA,fs-native,1,1,,,10,l2_write_gb_per_second,0.194279613781,GB/s
throughput,GAIA,fs-native,1,1,,,15,l2_read_gb_per_second,0.307022230127,GB/s
throughput,GAIA,fs-native,1,1,,,15,l2_write_gb_per_second,0.187368088439,GB/s
throughput,GAIA,fs-native,1,1,,,20,l2_read_gb_per_second,0.322023384377,GB/s
throughput,GAIA,fs-native,1,1,,,20,l2_write_gb_per_second,0.168218029423,GB/s
throughput,GAIA,fs-native,1,1,,,25,l2_read_gb_per_second,0.352404581613,GB/s
throughput,GAIA,fs-native,1,1,,,25,l2_write_gb_per_second,0.196304865114,GB/s
throughput,GAIA,fs-native,1,1,,,30,l2_read_gb_per_second,0.407649093975,GB/s
throughput,GAIA,fs-native,1,1,,,30,l2_write_gb_per_second,0.251815369214,GB/s
throughput,GAIA,fs-native,1,1,,,35,l2_read_gb_per_second,0.447338546357,GB/s
throughput,GAIA,fs-native,1,1,,,35,l2_write_gb_per_second,0.335725451049,GB/s
throughput,GAIA,fs-native,1,1,,,40,l2_read_gb_per_second,0.487186267368,GB/s
throughput,GAIA,fs-native,1,1,,,40,l2_write_gb_per_second,0.322856115468,GB/s
throughput,GAIA,fs-native,1,1,,,45,l2_read_gb_per_second,0.465046554647,GB/s
throughput,GAIA,fs-native,1,1,,,45,l2_write_gb_per_second,0.317868145883,GB/s
throughput,GAIA,fs-native,1,1,,,50,l2_read_gb_per_second,0.534223729191,GB/s
throughput,GAIA,fs-native,1,1,,,50,l2_write_gb_per_second,0.29599854061,GB/s
throughput,GAIA,fs-native,1,1,,,55,l2_read_gb_per_second,0.469246866743,GB/s
throughput,GAIA,fs-native,1,1,,,55,l2_write_gb_per_second,0.320211693865,GB/s
throughput,GAIA,fs-native,1,1,,,60,l2_read_gb_per_second,0.429749931492,GB/s
throughput,GAIA,fs-native,1,1,,,60,l2_write_gb_per_second,0.339060516846,GB/s
throughput,GAIA,fs-native,1,1,,,65,l2_read_gb_per_second,0.360903620604,GB/s
throughput,GAIA,fs-native,1,1,,,65,l2_write_gb_per_second,0.32128641727,GB/s
throughput,GAIA,fs-native,1,1,,,70,l2_read_gb_per_second,0.310701317456,GB/s
throughput,GAIA,fs-native,1,1,,,70,l2_write_gb_per_second,0.315016652121,GB/s
throughput,GAIA,fs-native,1,1,,,75,l2_read_gb_per_second,0.280794202506,GB/s
throughput,GAIA,fs-native,1,1,,,75,l2_write_gb_per_second,0.292908689179,GB/s
throughput,GAIA,fs-native,1,1,,,80,l2_read_gb_per_second,0.27893954365,GB/s
throughput,GAIA,fs-native,1,1,,,80,l2_write_gb_per_second,0.299376132108,GB/s
throughput,GAIA,fs-native,1,1,,,85,l2_read_gb_per_second,0.289279046696,GB/s
throughput,GAIA,fs-native,1,1,,,85,l2_write_gb_per_second,0.293270937178,GB/s
throughput,GAIA,fs-native,1,1,,,90,l2_read_gb_per_second,0.288164477348,GB/s
throughput,GAIA,fs-native,1,1,,,90,l2_write_gb_per_second,0.285555094101,GB/s
throughput,GAIA,fs-native,1,1,,,95,l2_read_gb_per_second,0.337550530648,GB/s
throughput,GAIA,fs-native,1,1,,,95,l2_write_gb_per_second,0.25809134754,GB/s
throughput,GAIA,fs-native,1,1,,,100,l2_read_gb_per_second,0.394522906847,GB/s
throughput,GAIA,fs-native,1,1,,,100,l2_write_gb_per_second,0.23449486244,GB/s
throughput,GAIA,fs-native,1,1,,,105,l2_read_gb_per_second,0.433060799377,GB/s
throughput,GAIA,fs-native,1,1,,,105,l2_write_gb_per_second,0.245153684555,GB/s
throughput,GAIA,fs-native,1,1,,,110,l2_read_gb_per_second,0.460973466591,GB/s
throughput,GAIA,fs-native,1,1,,,110,l2_write_gb_per_second,0.281772208982,GB/s
throughput,GAIA,fs-native,1,1,,,115,l2_read_gb_per_second,0.41741465604,GB/s
throughput,GAIA,fs-native,1,1,,,115,l2_write_gb_per_second,0.269817572683,GB/s
throughput,GAIA,fs-native,1,1,,,120,l2_read_gb_per_second,0.368595981365,GB/s
throughput,GAIA,fs-native,1,1,,,120,l2_write_gb_per_second,0.269698200197,GB/s
throughput,GAIA,fs-native,1,2,,,0,l2_read_gb_per_second,0.458057303225,GB/s
throughput,GAIA,fs-native,1,2,,,0,l2_write_gb_per_second,0.300157731804,GB/s
throughput,GAIA,fs-native,1,2,,,5,l2_read_gb_per_second,0.380736153825,GB/s
throughput,GAIA,fs-native,1,2,,,5,l2_write_gb_per_second,0.258039385643,GB/s
throughput,GAIA,fs-native,1,2,,,10,l2_read_gb_per_second,0.328595035606,GB/s
throughput,GAIA,fs-native,1,2,,,10,l2_write_gb_per_second,0.192512419242,GB/s
throughput,GAIA,fs-native,1,2,,,15,l2_read_gb_per_second,0.311099002925,GB/s
throughput,GAIA,fs-native,1,2,,,15,l2_write_gb_per_second,0.177493195969,GB/s
throughput,GAIA,fs-native,1,2,,,20,l2_read_gb_per_second,0.305075295864,GB/s
throughput,GAIA,fs-native,1,2,,,20,l2_write_gb_per_second,0.201234369739,GB/s
throughput,GAIA,fs-native,1,2,,,25,l2_read_gb_per_second,0.357335439786,GB/s
throughput,GAIA,fs-native,1,2,,,25,l2_write_gb_per_second,0.249147637229,GB/s
throughput,GAIA,fs-native,1,2,,,30,l2_read_gb_per_second,0.433012122679,GB/s
throughput,GAIA,fs-native,1,2,,,30,l2_write_gb_per_second,0.292125053728,GB/s
throughput,GAIA,fs-native,1,2,,,35,l2_read_gb_per_second,0.541753328757,GB/s
throughput,GAIA,fs-native,1,2,,,35,l2_write_gb_per_second,0.304234173627,GB/s
throughput,GAIA,fs-native,1,2,,,40,l2_read_gb_per_second,0.502572024137,GB/s
throughput,GAIA,fs-native,1,2,,,40,l2_write_gb_per_second,0.281461166979,GB/s
throughput,GAIA,fs-native,1,2,,,45,l2_read_gb_per_second,0.501387611599,GB/s
throughput,GAIA,fs-native,1,2,,,45,l2_write_gb_per_second,0.325813215673,GB/s
throughput,GAIA,fs-native,1,2,,,50,l2_read_gb_per_second,0.513851579189,GB/s
throughput,GAIA,fs-native,1,2,,,50,l2_write_gb_per_second,0.343096711589,GB/s
throughput,GAIA,fs-native,1,2,,,55,l2_read_gb_per_second,0.444524233893,GB/s
throughput,GAIA,fs-native,1,2,,,55,l2_write_gb_per_second,0.351208151757,GB/s
throughput,GAIA,fs-native,1,2,,,60,l2_read_gb_per_second,0.420394645129,GB/s
throughput,GAIA,fs-native,1,2,,,60,l2_write_gb_per_second,0.342442940549,GB/s
throughput,GAIA,fs-native,1,2,,,65,l2_read_gb_per_second,0.383406380281,GB/s
throughput,GAIA,fs-native,1,2,,,65,l2_write_gb_per_second,0.36284950404,GB/s
throughput,GAIA,fs-native,1,2,,,70,l2_read_gb_per_second,0.318238485409,GB/s
throughput,GAIA,fs-native,1,2,,,70,l2_write_gb_per_second,0.359879631695,GB/s
throughput,GAIA,fs-native,1,2,,,75,l2_read_gb_per_second,0.295064217677,GB/s
throughput,GAIA,fs-native,1,2,,,75,l2_write_gb_per_second,0.3184566505,GB/s
throughput,GAIA,fs-native,1,2,,,80,l2_read_gb_per_second,0.296831411423,GB/s
throughput,GAIA,fs-native,1,2,,,80,l2_write_gb_per_second,0.334136609996,GB/s
throughput,GAIA,fs-native,1,2,,,85,l2_read_gb_per_second,0.292430364786,GB/s
throughput,GAIA,fs-native,1,2,,,85,l2_write_gb_per_second,0.330429172204,GB/s
throughput,GAIA,fs-native,1,2,,,90,l2_read_gb_per_second,0.347756848941,GB/s
throughput,GAIA,fs-native,1,2,,,90,l2_write_gb_per_second,0.297310272885,GB/s
throughput,GAIA,fs-native,1,2,,,95,l2_read_gb_per_second,0.372552619258,GB/s
throughput,GAIA,fs-native,1,2,,,95,l2_write_gb_per_second,0.300769707569,GB/s
throughput,GAIA,fs-native,1,2,,,100,l2_read_gb_per_second,0.449102611157,GB/s
throughput,GAIA,fs-native,1,2,,,100,l2_write_gb_per_second,0.262892268816,GB/s
throughput,GAIA,fs-native,1,2,,,105,l2_read_gb_per_second,0.488867668642,GB/s
throughput,GAIA,fs-native,1,2,,,105,l2_write_gb_per_second,0.278204733679,GB/s
throughput,GAIA,fs-native,1,2,,,110,l2_read_gb_per_second,0.462334712848,GB/s
throughput,GAIA,fs-native,1,2,,,110,l2_write_gb_per_second,0.261223251379,GB/s
throughput,GAIA,fs-native,1,2,,,115,l2_read_gb_per_second,0.464424656503,GB/s
throughput,GAIA,fs-native,1,2,,,115,l2_write_gb_per_second,0.278972827968,GB/s
throughput,GAIA,fs-native,1,2,,,120,l2_read_gb_per_second,0.420125894399,GB/s
throughput,GAIA,fs-native,1,2,,,120,l2_write_gb_per_second,0.318884666545,GB/s
throughput,GAIA,fs-native,1,3,,,0,l2_read_gb_per_second,0.4426212926,GB/s
throughput,GAIA,fs-native,1,3,,,0,l2_write_gb_per_second,0.273930342615,GB/s
throughput,GAIA,fs-native,1,3,,,5,l2_read_gb_per_second,0.404128987926,GB/s
throughput,GAIA,fs-native,1,3,,,5,l2_write_gb_per_second,0.244257583927,GB/s
throughput,GAIA,fs-native,1,3,,,10,l2_read_gb_per_second,0.3838780755,GB/s
throughput,GAIA,fs-native,1,3,,,10,l2_write_gb_per_second,0.199389666626,GB/s
throughput,GAIA,fs-native,1,3,,,15,l2_read_gb_per_second,0.296574267172,GB/s
throughput,GAIA,fs-native,1,3,,,15,l2_write_gb_per_second,0.1760805207,GB/s
throughput,GAIA,fs-native,1,3,,,20,l2_read_gb_per_second,0.312527131167,GB/s
throughput,GAIA,fs-native,1,3,,,20,l2_write_gb_per_second,0.220030894394,GB/s
throughput,GAIA,fs-native,1,3,,,25,l2_read_gb_per_second,0.370824894604,GB/s
throughput,GAIA,fs-native,1,3,,,25,l2_write_gb_per_second,0.234740016439,GB/s
throughput,GAIA,fs-native,1,3,,,30,l2_read_gb_per_second,0.421376310837,GB/s
throughput,GAIA,fs-native,1,3,,,30,l2_write_gb_per_second,0.263081220137,GB/s
throughput,GAIA,fs-native,1,3,,,35,l2_read_gb_per_second,0.54309209312,GB/s
throughput,GAIA,fs-native,1,3,,,35,l2_write_gb_per_second,0.28786455009,GB/s
throughput,GAIA,fs-native,1,3,,,40,l2_read_gb_per_second,0.525384723945,GB/s
throughput,GAIA,fs-native,1,3,,,40,l2_write_gb_per_second,0.31747781173,GB/s
throughput,GAIA,fs-native,1,3,,,45,l2_read_gb_per_second,0.514505617694,GB/s
throughput,GAIA,fs-native,1,3,,,45,l2_write_gb_per_second,0.332422398061,GB/s
throughput,GAIA,fs-native,1,3,,,50,l2_read_gb_per_second,0.513700820562,GB/s
throughput,GAIA,fs-native,1,3,,,50,l2_write_gb_per_second,0.307711170319,GB/s
throughput,GAIA,fs-native,1,3,,,55,l2_read_gb_per_second,0.498475819176,GB/s
throughput,GAIA,fs-native,1,3,,,55,l2_write_gb_per_second,0.325674084904,GB/s
throughput,GAIA,fs-native,1,3,,,60,l2_read_gb_per_second,0.485032974478,GB/s
throughput,GAIA,fs-native,1,3,,,60,l2_write_gb_per_second,0.361085281669,GB/s
throughput,GAIA,fs-native,1,3,,,65,l2_read_gb_per_second,0.387131414837,GB/s
throughput,GAIA,fs-native,1,3,,,65,l2_write_gb_per_second,0.342179187196,GB/s
throughput,GAIA,fs-native,1,3,,,70,l2_read_gb_per_second,0.337840789182,GB/s
throughput,GAIA,fs-native,1,3,,,70,l2_write_gb_per_second,0.336363195061,GB/s
throughput,GAIA,fs-native,1,3,,,75,l2_read_gb_per_second,0.266433802325,GB/s
throughput,GAIA,fs-native,1,3,,,75,l2_write_gb_per_second,0.296911830516,GB/s
throughput,GAIA,fs-native,1,3,,,80,l2_read_gb_per_second,0.266459842485,GB/s
throughput,GAIA,fs-native,1,3,,,80,l2_write_gb_per_second,0.315495364674,GB/s
throughput,GAIA,fs-native,1,3,,,85,l2_read_gb_per_second,0.266085211415,GB/s
throughput,GAIA,fs-native,1,3,,,85,l2_write_gb_per_second,0.346859043227,GB/s
throughput,GAIA,fs-native,1,3,,,90,l2_read_gb_per_second,0.334719098901,GB/s
throughput,GAIA,fs-native,1,3,,,90,l2_write_gb_per_second,0.297394669313,GB/s
throughput,GAIA,fs-native,1,3,,,95,l2_read_gb_per_second,0.363664401758,GB/s
throughput,GAIA,fs-native,1,3,,,95,l2_write_gb_per_second,0.274713685113,GB/s
throughput,GAIA,fs-native,1,3,,,100,l2_read_gb_per_second,0.475149219813,GB/s
throughput,GAIA,fs-native,1,3,,,100,l2_write_gb_per_second,0.274212209988,GB/s
throughput,GAIA,fs-native,1,3,,,105,l2_read_gb_per_second,0.455874487818,GB/s
throughput,GAIA,fs-native,1,3,,,105,l2_write_gb_per_second,0.267987127723,GB/s
throughput,GAIA,fs-native,1,3,,,110,l2_read_gb_per_second,0.495532916074,GB/s
throughput,GAIA,fs-native,1,3,,,110,l2_write_gb_per_second,0.26945913603,GB/s
throughput,GAIA,fs-native,1,3,,,115,l2_read_gb_per_second,0.409298138939,GB/s
throughput,GAIA,fs-native,1,3,,,115,l2_write_gb_per_second,0.307869620314,GB/s
throughput,GAIA,fs-native,1,3,,,120,l2_read_gb_per_second,0.432229862844,GB/s
throughput,GAIA,fs-native,1,3,,,120,l2_write_gb_per_second,0.315175404395,GB/s
throughput,GAIA,pNFS,1,1,,,0,l2_read_gb_per_second,0.550734817804,GB/s
throughput,GAIA,pNFS,1,1,,,0,l2_write_gb_per_second,0.307805156991,GB/s
throughput,GAIA,pNFS,1,1,,,5,l2_read_gb_per_second,0.475338538803,GB/s
throughput,GAIA,pNFS,1,1,,,5,l2_write_gb_per_second,0.283342790957,GB/s
throughput,GAIA,pNFS,1,1,,,10,l2_read_gb_per_second,0.398748914048,GB/s
throughput,GAIA,pNFS,1,1,,,10,l2_write_gb_per_second,0.265112692428,GB/s
throughput,GAIA,pNFS,1,1,,,15,l2_read_gb_per_second,0.356547236694,GB/s
throughput,GAIA,pNFS,1,1,,,15,l2_write_gb_per_second,0.215245287233,GB/s
throughput,GAIA,pNFS,1,1,,,20,l2_read_gb_per_second,0.347192723243,GB/s
throughput,GAIA,pNFS,1,1,,,20,l2_write_gb_per_second,0.244993830169,GB/s
